text_id	text	rank	anger_masked	boredom_masked	disgust_masked	fear_masked	guilt_shame_masked	joy_masked	pride_masked	relief_masked	sadness_masked	surprise_masked	trust_masked	disgust_unmasked	trust_unmasked	pride_unmasked	relief_unmasked	boredom_unmasked	fear_unmasked	surprise_unmasked	guilt_shame_unmasked	joy_unmasked	sadness_unmasked	anger_unmasked	storytelling_mixed_domain	storytelling_one_domain	global_abs_hedge	final_hedge	avg_hedge	first_abs_hedge	first_hedge	final_abs_hedge
4911	We should adopt vegetarianism. Well-planned vegan diets follow healthy eating guidelines, and contain all the nutrients that our bodies need.	0.7	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
4913	We should abandon vegetarianism. What does the question mean? Does it mean there should be a law? People should just eat what they want and be left alone. Enough with the nanny state!	0.0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0.0788888888888888	1	0.2	0
4914	Social media brings more harm than good. What has always amazed me is how many people feel free to send mean-spirited messages to people they don't know on Twitter.	0.230769231	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0384615384615384	0.0192307692307692	0	0.0	1
4915	We should allow the sale of violent video games to minors. What is the categorization of violent? Is it the method or volume of death? Learning about death can be seen as an important part of human growth	0.111111111	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.1538461538461538	0.0592948717948717	1	0.0833333333333333	2
4916	We should ban doping in sport. What is the good in winning if you cheat. Doping is cheating, there is no satisfaction in winning when you cheat.	0.5555555560000001	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0476190476190476	1	0.1428571428571428	0
4918	Social media brings more harm than good. What people don't say publicly in a crowd, they believe it is easier to say in the safety of four walls through social media. Polarisation is high due to strong partisan opinions and fake news.	0.5	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
4919	Social media brings more harm than good. What people do state in social media should not be taken too seriously. It's far too easy to post unreflected stuff.	0.5	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0238095238095238	0	0.0	0
4920	Gambling should not be banned. What should be banned is exploitative gambling methods and bad actors in the gambling business, but not gambling itself.	0.333333333	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.0476190476190476	0.1071428571428571	1	0.1666666666666666	1
4922	Gambling should not be banned. When a human voluntarily places himself in a situation of chance, it shows bravery; gumption. Humans need opportunities to exercise this aspect of their nature. Winning is a genuinely positive experience. Losing builds character.	0.538461538	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.0	0.0444444444444444	1	0.1666666666666666	0
4923	Social media brings more harm than good. When a service is free, the customer is the product, as is in the case of social media. Using data to manipulate societal opinions is unethical and detrimental to long standing structures of governance and empathy.	0.818181818	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
4924	We should abandon cryptocurrency. When all 21 million bitcoins are mined, the global bitcoin record-keeping system will collapse and people's investments in bitcoin would become unstable.	0.571428571	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0.037037037037037	0.1185185185185185	1	0.2	1
4925	We should ban the sale of violent video games to minors. When all the other kids play these violent video games it becomes cool, which will lead to the idea that being violent and roudy is cool, which will lead to more kids being violent together.	0.80952381	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0416666666666666	1	0.0833333333333333	0
4926	We should adopt vegetarianism. When animals suffer they behave very similairly to the way humans act when they suffer. Therefore causing an animal to suffer is just as immoral as causing a human to suffer.	0.5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0666666666666666	1	0.2	0
4927	We should promote autonomous cars. When autonomous driving is improved, it will eventually become much better than any human driver.	0.461538462	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
4928	Gambling should be banned. When cannot afford losing, the urge to pay debts back may lead you to request the help of illegitimate factors such as the black market.	0.7	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.037037037037037	0.1185185185185185	1	0.2	1
4929	We should limit autonomous cars. When cars become autonomous, people in the cars become complacent, which leads to a lack of human judgment and no backup driver; this is a dangerous outcome.	0.692307692	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
4930	We should ban the sale of violent video games to minors. When children are not allowed to buy violent games they must ask permission from the parent, and the parent can instruct the child and explain what are the dangers of playing.	0.625	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0.0303030303030303	0.0568181818181818	1	0.0833333333333333	1
4931	We should ban the sale of violent video games to minors. When children choose to play violent video games they are replacing more educational or wholesome games.	0.545454545	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0416666666666666	1	0.0833333333333333	0
4932	We should discourage information privacy laws. When companies have frozen other ways of canvassing customers for advertisements, if privacy laws are around, they will not be able get a wider audience.	0.363636364	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
4933	We should legalize doping in sport. When doping becomes legal, scientists and innovators will move in and produce better, safer drugs.	0.636363636	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
4934	We should legalize doping in sport. When doping illegali the athelits are taking risks and are unregulated. When doping is legal we have better regulation and less overdoses of athelits	0.6	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0476190476190476	1	0.1428571428571428	0
4935	We should ban doping in sport. When doping is made legal, athletes who don't want to consume drugs will be unable to compete professionally. This means we force the harms of doping on everyone.	0.5	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0476190476190476	1	0.1428571428571428	0
4936	We should promote autonomous cars. When finally developed, autonomous cars will provide seniors with mobility even after turning over their drivers license	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
4937	Gambling should not be banned. When gambling is banned, it still happens illegally, given that people still want to gamble and illegal organizations can benefit. In those instances, the violence suffered by those who can't pay is much worse.	0.9	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0.0588235294117647	0.0896561523159988	1	0.1666666666666666	1
4938	Gambling should not be banned. When gambling is illegal and there is a black market of it the money goes to fund criminal activity and gives organized crime far more power than they would otherwise have	0.928571429	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.032258064516129	0.0994623655913978	1	0.1666666666666666	1
4939	We should limit autonomous cars. When humans no longer control the machines, then we cede autonomy to technology, to science, to artificial intelligence; thus we lose part of our humanity.	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
4940	Gambling should be banned. When it reaches the nature of an addiction it should be banned and treated like other health-affecting addictions.	0.545454545	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0476190476190476	0.1238095238095238	1	0.2	1
4941	Online shopping brings more good than harm. When most shopping is done online there is less need for physical stores and service providers. This means that businesses can cut costs and offer lower prices to consumers.	1.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0714285714285714	0.0238095238095238	0	0.0	1
4942	Online shopping brings more harm than good. When most shopping is done online there is less need for physical stores and service providers. This means that many people lose their jobs.	0.9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.0	0.0	0	0.0	0
4943	"Social media brings more harm than good. When one's social connections or one's business connections ""expect"" social media content, one is tempted to add frequent but low-value content and to exaggerate the significance of what you add: phony self-promoting presentation"	0.666666667	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0232558139534883	0.0116279069767441	0	0.0	1
4944	We should ban doping in sport. When only a few people dope they delegitimate the game much more by beating everyone else by a lot more	0.142857143	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.05	0.0964285714285714	1	0.1428571428571428	1
4945	Gambling should be banned. When people are highly addicted to something that costs large amounts of money and takes away a lot of their free time, they often turn to crime, like with drugs. Banning gambling reduces that.	0.8888888890000001	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0.0868686868686868	1	0.2	0
4946	We should adopt vegetarianism. When people become vegetarians, they can't influence demand within the meat industry. Their efforts would be better spent pushing for more ethical treatment of animals.	0.636363636	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0714285714285714	0.1126984126984127	1	0.2	1
4947	Online shopping brings more harm than good. When people buy online they usually buy a lot of things that they do not really need and spend their money wastefully.	0.625	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0869565217391304	0.0434782608695652	0	0.0	2
4948	Online shopping brings more good than harm. When people compare products online, the main factor they can realistically compare is price. This benefits companies that cut costs at the expense of quality as well as the rights of workers.	0.416666667	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0208333333333333	0	0.0	0
4949	We should adopt cryptocurrency. When people don't have to transfer money through the state's beaurocratic systems of currency when paying internationally, transactions become easier and more accessible and people get what they want faster.	0.705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
4950	We should ban doping in sport. When people legalize doping in sport, we are not seeing the true ability of the athletes. Human being should be able to perform by their natural abilities and not get any help.	0.571428571	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0.0588235294117647	0.0672268907563025	1	0.1428571428571428	1
4951	Social media brings more harm than good. When people submit their information to social media, data quality assessment will not always be done.	0.357142857	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0555555555555555	0.0277777777777777	0	0.0	1
4952	Social media brings more harm than good. When posting to social media, people often only contribute the good things in their life, and this perpetuates a feeling for others that their life doesn't add up or is not good as other people.	0.7777777779999999	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0256410256410256	0.0128205128205128	0	0.0	1
4953	Online shopping brings more good than harm. When purchasing online it is easier to stick to a list and not get sidetracked by all the trinkets and impulse-buy items on the shelves, thus saving consumers money.	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
4954	We should promote autonomous cars. When roads are full of autonomous vehicles, machines will be able to communicate with each other seamlessly, so driving will become more efficient and safer for everyone.	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
4955	"Social media brings more harm than good. When the ""book printing technology"" was invented, at first, it had a negative effect on society. How to deal with and draw value of this new technology, proved to be hard and required management and governance."	0.384615385	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
4956	Gambling should be banned. When the government control the gambling market, the crime organizations has less influence and power, they lose money and then they have less resources to do crimes. And then the safe feeling will rise	0.7222222220000001	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0666666666666666	1	0.2	0
4957	We should adopt cryptocurrency. When the system has so many security mechanisms the money is more safe from theft and physical robbery (no coins, for example).	0.466666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
4958	We should ban the sale of violent video games to minors. When the world is filled with violence and school shootings, why should we expose kids to even more brutality?	0.727272727	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0476190476190476	0.0654761904761904	1	0.0833333333333333	1
4959	Social media brings more harm than good. When the world is perfect and mine is a mess, I get depressed. Or when my day is going well, and I read about war, I get depressed. Social media is not under my control.	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0.0	0.0277777777777777	0	0.0	0
4960	We should promote autonomous cars. When used and managed in fleets, autonomous cars will greatly lower the chance of traffic accidents.	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.0555555555555555	0.1111111111111111	1	0.1666666666666666	1
4961	Social media brings more good than harm. When used to communicate important safety and security information, whether nature or man made events, social media is helpful. But personal info security needs significant improvements.	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0
4962	We should legalize doping in sport. When we catch an athlete who dope we don't solve the problem because he may be one among many but we do lower the reputation of athletes and sports.	0.0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0.032258064516129	0.0875576036866359	1	0.1428571428571428	1
4963	Flu vaccination should not be mandatory. When we force vaccines, we take away the incentives for the health system to engage with the public and explain the importance of vaccines. In the long terms, this leads to less public trust.	0.5555555560000001	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0476190476190476	1	0.1428571428571428	0
4964	Online shopping brings more harm than good. When you buy online the chance of being cheated are bigger, Because you do not see the product in the eye before buying.	0.625	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.04	0.02	0	0.0	1
4965	Gambling should be banned. Where gambling occurs you find organized crime and poverty	0.666666667	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
4966	We should support information privacy laws. Where laws are transparent and can be demonstrated for the common good, rather than the privileged few, they should be supported.	0.846153846	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0833333333333333	0.113095238095238	1	0.1428571428571428	2
4967	Flu vaccination should not be mandatory. While I believe that flu vaccines are beneficial to people, I do not believe they should be mandatory because I should have a right to decide if I want to take a risk with my health.	0.818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.1052631578947368	0.1240601503759398	1	0.1428571428571428	4
4968	We should limit autonomous cars. While autonomous cars are safer than human drivers, society is not yet ready for the consequences of autonomous cars being involved in accidents.	0.416666667	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
4969	We should limit autonomous cars. While autonomous vehicles offer many benefits, the technology deployed does not and will not for some time provide the security necessary to avoid misclassification which will make vehicles unsafer at any speed.	0.7777777779999999	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
4970	We should ban the sale of violent video games to minors. While children may not mimic the exact actions that they see in violent video games, these games do lead to minors being more aggressive in their daily lives.	0.9	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0333333333333333	0.0583333333333333	1	0.0833333333333333	1
4971	We should discourage information privacy laws. While data protection is good, limiting the ability to market to customers in our highly competitive and highly digital environment can be a strategic disadvantage for companies, particularly new or struggling companies because of cost.	0.625	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0.0263157894736842	0.0845864661654135	1	0.1428571428571428	1
4972	We should promote autonomous cars. While driving, atonomous cars enable humans to focus on more important things, that the act of driving itself.	0.454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
4973	We should limit autonomous cars. While humans are ostensibly terrible at driving based on accident data, we currently do not have a societal framework for people to be protected by injury from autonomous machines	0.272727273	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
4974	We should discourage information privacy laws. While information privacy is important to everyone but the absence of it is feared mostly by the persons who always keep hidden agendas which is not in line with the law of land	0.111111111	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
4976	We should promote autonomous cars. While it will reduce the number of employments, actually it will reduce the number of accidents and the general quality of roads too, which is a better option	0.615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0333333333333333	0.0999999999999999	1	0.1666666666666666	1
4977	We should ban doping in sport. While making anything legal will reduce the crime rates, that applies to legalizing murder; all countries have a responsibility to stop people from doing actions that hurt society.	0.4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
4978	We should ban the sale of violent video games to minors. While playing video games the minor is making the choices and is much more involved in the violent acts compared to other medias. He chooses the violence.	0.875	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0277777777777777	1	0.0833333333333333	0
4979	Gambling should not be banned. While regulated and controlled gambling can provide significant tax revenue to be used for education and public services.	0.5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0526315789473684	0.1096491228070175	1	0.1666666666666666	1
4980	We should allow the sale of violent video games to minors. While sales of violent video games have increased substantially over the past two decades, rates of juvenile delinquency have not, showing that these video games do not make children themselves more violent.	0.666666667	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0416666666666666	1	0.0833333333333333	0
4981	Social media brings more harm than good. While social media has provided those without a voice a chance to be heard, the anonymity of social media has allowed dialog to become more caustic than if it were in any other public forum.	0.461538462	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.054054054054054	0.027027027027027	0	0.0	2
4982	We should adopt cryptocurrency. While the bank can be hacked physically or digitally, control of cryptocurrency is distributed across millions of computers and therefore much more secure.	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.04	0.12	1	0.2	1
4983	We should ban the sale of violent video games to minors. While the military may benefit from training soldiers to kill using video games, kids who are exposed to these games may become more susceptible to being violent.	0.727272727	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0689655172413793	0.0761494252873563	1	0.0833333333333333	2
4984	Flu vaccination should not be mandatory. While vaccinations are important, there are legitimate concerns regarding vaccination injuries and everyone should weigh the risks of both the flu and the possible side effects for themselves, as that is what democracy is about.	0.363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0789473684210526	0.1109022556390977	1	0.1428571428571428	3
4985	Social media brings more harm than good. While we are social creatures, social media distorts reality, creates unfair expectations, and is the way to rule by bullying.	0.6875	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0	0.0	0
4986	We should discourage information privacy laws. While we should address genuine privacy concerns we should be careful that privacy laws cannot be misused by anyone to hide illegitimate activities.	0.25	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0833333333333333	0.113095238095238	1	0.1428571428571428	2
4989	Social media brings more harm than good. Who would trust Facebook or Google these days? We are all being manipulated without even knowing it is happening.	0.583333333	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.0	0.037037037037037	0	0.0	0
4990	We should promote autonomous cars. Why should we stop a technology like autonomous cars, that will inevitably save human lives?	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0588235294117647	0.1127450980392156	1	0.1666666666666666	1
4992	We should promote autonomous cars. Wide acceptance of self driving cars will allow people give up personal cars and switch to public transportation service	0.545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
4993	We should limit autonomous cars. Widely available autonomous cars will only entrench car culture and lead to even higher carbon emissions from the production and use of personal cars.	0.7142857140000001	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
4994	We should promote autonomous cars. Widespread adoption of autonomous cars would also mean that speed limits could be raised.	0.272727273	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.1333333333333333	0.15	1	0.1666666666666666	2
4995	We should support information privacy laws. Widespread collection of personal information puts people's privacy and security at risk.	0.783783784	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
4996	We should support information privacy laws. Will you feel happy if some third person is watching and recording your daily routines? Obviously, no. So, we should support information privacy laws.	0.545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.1111111111111111	0.0634920634920634	1	0.1428571428571428	1
4997	We should support information privacy laws. With Hyper Integrated systems and privacy laws are very crucial to regulate the use of the private and personal data collected across various channels	0.625	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
4998	Social media brings more good than harm. With Social Media Business can connect to users better and provide services as per individual needs not based on segmentation.	0.571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0476190476190476	0.0238095238095238	0	0.0	1
4999	We should limit autonomous cars. With a wide variety of different makes and models of autonomous cars, it will be impossible to protect against malicious hacking.	0.571428571	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
5000	We should support information privacy laws. With all due respect, it's simply unimaginable to waive privacy laws these days - it's an integral part of our modern technological world.	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
5001	We should abandon vegetarianism. With all the new research on the sentience of plants, the political argument about doing no harm to living creatures doesn't really hold water. Just because they can't move, that doesn't mean they don't feel pain.	0.538461538	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0588235294117647	0.1109658678286129	1	0.2	1
5002	We should support information privacy laws. With almost every industry going digital, It's utterly impossible to live without a privacy law. A stringent information privacy law will only pave way to more technological embrace. Technologies dealing in trust, like Blockchain will flourish.	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0357142857142857	1	0.1428571428571428	0
5003	We should promote autonomous cars. With an autonomous cars we will no longer need to make space for parking lots or structures, instead we will have an ever moving pool of vehicles to drive us.	0.416666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
5004	We should promote autonomous cars. With autonomous cars, people mobility will no longer be impacted by their emotional and physical issues	0.545454545	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
5005	We should limit autonomous cars. With autonomous cars, people will get careless and there will be more accidents	0.75	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
5006	We should promote autonomous cars. With autonomous cars people do not need to buy a car. Each autonomous car will be your private bus.	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0555555555555555	1	0.1666666666666666	0
5007	We should promote autonomous cars. With autonomous cars that have network capability, they could work as a swarm and drive more efficiently as a collective. Tighter gaps between cars and efficient lane switching. Traffic light co-ordination etc.	0.615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.0	0.053030303030303	1	0.1666666666666666	0
5008	"We should promote autonomous cars. With autonomous vehicles, travel time can be productive or entertainment, whereas nowadays people spend a lot of time commuting which is ""wasted"" on the driving activity."	0.727272727	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0.032258064516129	0.0994623655913978	1	0.1666666666666666	1
5009	We should promote autonomous cars. With continued development, autonomous vehicles may someday drive more safely than vehicles operated by humans.	0.454545455	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.0588235294117647	0.1127450980392156	1	0.1666666666666666	1
5010	We should support information privacy laws. With deliberate exposure of consumer involvement and analytics in the globally connected world of the present and future, Information and Data Privacy needs to be statutory and not a mere awareness campaign.	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0714285714285714	1	0.1428571428571428	0
5011	We should promote autonomous cars. With driverless cars, overall fewer people will be killed and injured in accidents than are today with human-driven cars.	0.75	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0833333333333333	1	0.1666666666666666	0
5013	Online shopping brings more good than harm. With online shopping consumers can research as they shop and are not vulnerable to pressure tactics from sales clerks.	0.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.05	0.025	0	0.0	1
5014	We should promote autonomous cars. With so many distractions becoming available (e.g., smart phones, automated bill board displays) people are becoming less able to drive safely. Autonomous drivers would not have these distractions and would be safer.	0.615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.1666666666666666	0.1111111111111111	1	0.1666666666666666	2
5015	We should adopt vegetarianism. With so many meatless options available, there's no good reason to continue factory farming and harmful meat-producing practices for basic survival.	0.7692307690000001	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.1	1	0.2	0
5016	Social media brings more good than harm. With social media, I connected with my friends, classmates, school mates and team mates. We share the opinions and discuss the topics our community focused.	0.5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0.0	0.0	0	0.0	0
